5861326,5795169,5861326_5795169,1,08:10,24.97,60.31,24.84,60.39,81.00,55.00,19049.10,2.00
5861326,5795170,5861326_5795170,1,08:10,24.97,60.31,24.85,60.39,110.00,90.00,19448.70,2.00
5861326,5795171,5861326_5795171,1,08:10,24.97,60.31,24.85,60.39,109.00,89.00,19367.40,2.00
5861326,5795172,5861326_5795172,1,08:10,24.97,60.31,24.86,60.39,114.00,94.00,19702.00,2.00
5861326,5795173,5861326_5795173,1,08:10,24.97,60.31,24.86,60.39,117.00,97.00,19930.60,2.00
5861326,5795174,5861326_5795174,1,08:10,24.97,60.31,24.87,60.39,114.00,95.00,19740.20,2.00
5861326,5795175,5861326_5795175,1,08:10,24.97,60.31,24.87,60.39,114.00,94.00,19677.50,2.00
5861326,5795176,5861326_5795176,1,08:23,24.97,60.31,24.87,60.39,168.00,157.00,22239.00,1.00
5861326,5797069,5861326_5797069,1,08:41,24.97,60.31,24.82,60.39,103.00,74.00,18232.00,2.00
5861326,5797070,5861326_5797070,1,08:10,24.97,60.31,24.82,60.39,103.00,76.00,21358.70,2.00
5861326,5797071,5861326_5797071,1,08:10,24.97,60.31,24.83,60.39,105.00,78.00,21475.70,2.00
5861326,5797072,5861326_5797072,1,08:10,24.97,60.31,24.83,60.39,81.00,55.00,19045.30,2.00
5861326,5797073,5861326_5797073,1,08:10,24.97,60.31,24.83,60.39,77.00,51.00,18760.40,2.00
5861326,5797074,5861326_5797074,1,08:10,24.97,60.31,24.84,60.39,76.00,49.00,18656.00,2.00
5861326,5797075,5861326_5797075,1,08:10,24.97,60.31,24.84,60.39,79.00,52.00,18864.60,2.00
5861326,5797076,5861326_5797076,1,08:10,24.97,60.31,24.85,60.39,106.00,86.00,19131.80,2.00
5861326,5797077,5861326_5797077,1,08:10,24.97,60.31,24.85,60.39,108.00,88.00,19258.40,2.00
5861326,5797078,5861326_5797078,1,08:10,24.97,60.31,24.86,60.39,112.00,93.00,19592.10,2.00
5861326,5797079,5861326_5797079,1,08:10,24.97,60.31,24.86,60.39,111.00,91.00,19499.20,2.00
5861326,5797080,5861326_5797080,1,08:10,24.97,60.31,24.87,60.39,112.00,92.00,19544.00,2.00
5861326,5797081,5861326_5797081,1,08:10,24.97,60.31,24.87,60.39,111.00,92.00,19530.00,2.00
5861326,5797082,5861326_5797082,1,08:23,24.97,60.31,24.88,60.39,117.00,106.00,18669.10,1.00
5861326,5798974,5861326_5798974,1,08:41,24.97,60.31,24.81,60.38,88.00,55.00,16859.00,2.00
5861326,5798975,5861326_5798975,1,08:10,24.97,60.31,24.82,60.38,108.00,82.00,21719.00,2.00
5861326,5798976,5861326_5798976,1,08:10,24.97,60.31,24.82,60.38,108.00,81.00,21713.40,2.00
5861326,5798977,5861326_5798977,1,08:10,24.97,60.31,24.83,60.38,108.00,82.00,21720.30,2.00
5861326,5798978,5861326_5798978,1,08:10,24.97,60.31,24.83,60.38,79.00,52.00,18612.60,2.00
5861326,5798979,5861326_5798979,1,08:10,24.97,60.31,24.83,60.38,76.00,50.00,18435.80,2.00
5861326,5798980,5861326_5798980,1,08:10,24.97,60.31,24.84,60.38,76.00,50.00,18436.00,2.00
5861326,5798981,5861326_5798981,1,08:10,24.97,60.31,24.84,60.38,80.00,53.00,18707.60,2.00
5861326,5798982,5861326_5798982,1,08:10,24.97,60.31,24.85,60.38,103.00,84.00,18963.90,2.00
5861326,5798983,5861326_5798983,1,08:10,24.97,60.31,24.85,60.38,102.00,82.00,18838.30,2.00
5861326,5798984,5861326_5798984,1,08:10,24.97,60.31,24.86,60.38,101.00,82.00,18831.40,2.00
5861326,5798985,5861326_5798985,1,08:10,24.97,60.31,24.86,60.38,107.00,87.00,19196.10,2.00
5861326,5798986,5861326_5798986,1,08:10,24.97,60.31,24.87,60.38,105.00,85.00,19058.10,2.00
5861326,5798987,5861326_5798987,1,08:10,24.97,60.31,24.87,60.38,108.00,89.00,19314.10,2.00
5861326,5798988,5861326_5798988,1,08:23,24.97,60.31,24.88,60.38,111.00,100.00,18253.30,1.00
5861326,5800879,5861326_5800879,1,08:41,24.97,60.31,24.81,60.38,81.00,48.00,16362.70,2.00
5861326,5800880,5861326_5800880,1,08:41,24.97,60.31,24.81,60.38,85.00,52.00,16641.50,2.00
5861326,5800881,5861326_5800881,1,08:10,24.97,60.31,24.82,60.38,111.00,84.00,21923.60,2.00
5861326,5800882,5861326_5800882,1,08:10,24.97,60.31,24.82,60.38,93.00,70.00,18521.00,2.00
5861326,5800883,5861326_5800883,1,08:10,24.97,60.31,24.83,60.38,93.00,71.00,18556.80,2.00
5861326,5800884,5861326_5800884,1,08:10,24.97,60.31,24.83,60.38,78.00,51.00,18560.80,2.00
5861326,5800885,5861326_5800885,1,08:10,24.97,60.31,24.83,60.38,75.00,48.00,18333.80,2.00
5861326,5800886,5861326_5800886,1,08:10,24.97,60.31,24.84,60.38,77.00,50.00,18477.10,2.00
5861326,5800887,5861326_5800887,1,08:10,24.97,60.31,24.84,60.38,81.00,54.00,18750.60,2.00
5861326,5800888,5861326_5800888,1,08:10,24.97,60.31,24.85,60.38,92.00,72.00,18175.00,2.00
5861326,5800889,5861326_5800889,1,08:10,24.97,60.31,24.85,60.38,98.00,78.00,18578.80,2.00
5861326,5800890,5861326_5800890,1,08:10,24.97,60.31,24.86,60.38,99.00,79.00,18654.70,2.00
5861326,5800891,5861326_5800891,1,08:10,24.97,60.31,24.86,60.38,102.00,82.00,18865.80,2.00
5861326,5800892,5861326_5800892,1,08:10,24.97,60.31,24.87,60.38,101.00,81.00,18802.40,2.00
